가게,맛,양,날짜,주문,사용자id,리뷰
후라이드참잘하는집-서강대점,5,5,2022년 11월 17일," ★ 5 배달 ★ 5
반반치킨（후라이드반＋",wj,처음 시켜보는데 너무 맛있아요..!! 오늘 또 시켜봅니다 ㅎㅎ
후라이드참잘하는집-서강대점,5,5,2022년 11월 17일," ★ 5 배달 ★ 5
반마리（순살）/1(반마리 메뉴 선택(",rl,새벽에 시켜서 먹었었는데 개굳
후라이드참잘하는집-서강대점,5,5,2022년 11월 14일," ★ 5 배달 ★ 5
반마리（순살）/1(반마리 메뉴 선택(후라이드),추가 선택(무 추가),추가 선택(와사비마요)),와사비마요/1",yu,안녕하세요 .. 저 또 왔어요 …ㅎㅎㅎㅎ 이번에도 잘 먹었습니다 맛있어요 항상
후라이드참잘하는집-서강대점,5,5,2022년 11월 13일," ★ 5 배달 ★ 5
반마리（순살）/1(반마리 메뉴 선택(후라이드),추가 선택(감자튀김))",eu,1인분인데 양도 완전 많고 따뜻해서 너무 잘 먹었어요
후라이드참잘하는집-서강대점,4,4,2022년 11월 11일," ★ 4 배달 ★ 4
순살 후라이드/1(추가 선택(감자튀김))",he,잘 받고 잘 먹엇네요 맛잇어요~
후라이드참잘하는집-서강대점,5,5,2022년 11월 11일," ★ 5 배달 ★ 5
세트3（후라이드＋후라이드＋콜라1.25L）/1",ch,양이 많고 맛있어요. 배달도 빨라요.
후라이드참잘하는집-서강대점,5,5,2022년 11월 11일," ★ 5 배달 ★ 5
세트1（후라이드＋감자튀김＋콜라1.25L）/1(사이드메뉴(눈꽃치즈핫도그 4개))",ch,아주 맛있어요. 양도 많고
후라이드참잘하는집-서강대점,5,5,2022년 11월 10일," ★ 5 배달 ★ 5
반마리（뼈）/1(반마리 메뉴 선택(눈꽃치즈치킨))",it,넘 맛있어요 ㅠㅠㅠㅠ
후라이드참잘하는집-서강대점,5,5,2022년 11월 10일," ★ 5 배달 ★ 5
반반치킨 （간장반＋눈꽃치즈반） （무＋소스＋콜라）/1",al,my favorite 치킨
후라이드참잘하는집-서강대점,5,5,2022년 11월 9일," ★ 5 배달 ★ 5
반마리（순살）/1(반마리 메뉴 선택(후라이드),추가 선택(무 추가),추가 선택(와사비마요))",yu,늘 … 맛있읍미다 …. 이번에도 양이 엄청 많아서 행복햇어요
후라이드참잘하는집-서강대점,5,5,2022년 11월 9일," ★ 5 배달 ★ 5
반마리（순살）/1(반마리 메뉴 선택(",kk,항상 맛있게 잘 먹고 있습니다~~😄
후라이드참잘하는집-서강대점,5,5,2022년 11월 9일," ★ 5 배달 ★ 5
후라이드（무＋소스＋콜라）/1,생맥주 1000cc/1",tj,맛있게 잘먹었습니다
후라이드참잘하는집-서강대점,5,5,2022년 11월 8일," ★ 5 배달 ★ 5
순살 허니버터치킨/1",ye,맛있게 잘 먹었습니다~
후라이드참잘하는집-서강대점,3,4,2022년 11월 6일," ★ 4 배달 ★ 5
후라이드（무＋소스＋콜라）/1",wj,배달은 빠르네요 맛은 괜찬아요
후라이드참잘하는집-서강대점,5,5,2022년 11월 5일," ★ 5 배달 ★ 5
순살 허니버터치킨/1",21,맛있게 먹었습니다~
후라이드참잘하는집-서강대점,5,5,2022년 11월 4일," ★ 5 배달 ★ 5
후라이드（무＋소스＋콜라）/1",az,중학생 아들의 원픽 치킨집입니다
후라이드참잘하는집-서강대점,5,5,2022년 11월 3일," ★ 5 배달 ★ 5
반반치킨 （후라이드＋허니버터）（무＋소스＋콜라）/1",6_,맛있게 잘 먹었습니다. 번창하세요^^
후라이드참잘하는집-서강대점,5,5,2022년 11월 2일," ★ 5 배달 ★ 5
반마리（뼈）/1(반마리 메뉴 선택(후라이드))",by,혼자 먹기에 양도 적당하고 맛있어요 원래 가슴살이 크면 너무 퍽퍽해서 잘 안 먹게 되는데 여기는 크기가 커도 촉촉해서 좋아요👍👍
후라이드참잘하는집-서강대점,5,5,2022년 10월 30일," ★ 5 배달 ★ 5
반마리（순살）/1(반마리 메뉴 선택(",le,하도 맛좋고 양도 많아서 끝까지 두서일간 먹었습니다 허기를 채우고 포만감을 느껴 무척 안정되고 행복했어요 간단한 먹거리지만 하는 일은 상상이상인듯 합니다 번창하세요
후라이드참잘하는집-서강대점,5,5,2022년 10월 28일," ★ 5 배달 ★ 5
반마리（뼈）/1(반마리 메뉴 선택(",id,너무 맛있게 잘 먹었습니다. 반마리 정말 딱 좋아요.ㅎㅎ 고기도 양념도 맛있었습니다.
후라이드참잘하는집-서강대점,5,5,2022년 10월 25일," ★ 5 배달 ★ 5
반마리（순살）/1(반마리 메뉴 선택(후라이드),추가 선택(무 추가),추가 선택(와사비마요))",yu,마 .. 맛있어요 .. 넘 급해서 사진 찍기도 전에 한입 베어물었네요
후라이드참잘하는집-서강대점,5,5,2022년 10월 24일," ★ 5 배달 ★ 5
반반치킨 （간장반＋눈꽃치즈반） （무＋소스＋콜라）/1,미니핫도그（4개）/1,갈릭디핑소스/1",al,super tasty
후라이드참잘하는집-서강대점,4,4,2022년 10월 23일," ★ 4 배달 ★ 3
후라이드（무＋소스＋콜라）/1(추가 선택(감자튀김))",he,"맛은 좋은데 배달도착 문자가 없네요, 후라이드는 맛잇어요ㅎ"
후라이드참잘하는집-서강대점,5,5,2022년 10월 23일," ★ 5 배달 ★ 5
후라이드（무＋소스＋콜라）/1",ni,"맛있게 잘 먹었습니다 ㅎㅎ 많이 바쁘셨나봐요,, 요번에는 배달도 오래걸리고, 닭이 피를 덜뺀든 뭉쳐진 검은 부분이 많았어요,, 그래도 별은 5개 입니다~~"
후라이드참잘하는집-서강대점,5,5,2022년 10월 18일," ★ 5 배달 ★ 5
반마리（순살）/1(반마리 메뉴 선택(후라이드),추가 선택(무 추가),추가 선택(와사비마요))",yu,맛있어요 그냥 맛있어요 그만 좀 시켜먹고 싶어요 이쯤되면 중독인 거 가탕요
후라이드참잘하는집-서강대점,5,5,2022년 10월 18일," ★ 5 배달 ★ 5
세트4（후라이드＋",gk,"사기급 맛이군요,, 여기는 내마음의 찜으로~ 갑니다"
후라이드참잘하는집-서강대점,5,5,2022년 10월 16일," ★ 5 배달 ★ 5
후라이드（무＋소스＋콜라）/1",dd,사진은 깜빡했지만 요청사항도 잘 들어주시고 감사합니다 존맛탱이에요!
후라이드참잘하는집-서강대점,5,5,2022년 10월 15일," ★ 5 배달 ★ 5
순살반반치킨（후라이드반＋",hy,후라이드 뿐만 아니라 양념도 참 잘하는 집👍👍👍👍👍
후라이드참잘하는집-서강대점,5,5,2022년 10월 15일," ★ 5 배달 ★ 5
후라이드（무＋소스＋콜라）/1(추가 선택(갈릭디핑소스))",sh,맛있어요~~~~~~
후라이드참잘하는집-서강대점,5,5,2022년 10월 15일," ★ 5 배달 ★ 5
후라이드（무＋소스＋콜라）/1(추가 선택(갈릭디핑소스))",sh,맛있어요~~~~~~
후라이드참잘하는집-서강대점,5,5,2022년 10월 13일," ★ 5 배달 ★ 5
순살반반치킨（후라이드반＋",ti,생각보다 양이 많아요! 맛있고 배부르고 좋아요!!
후라이드참잘하는집-서강대점,5,5,2022년 10월 13일," ★ 5 배달 ★ 5
눈꽃치즈치킨（무＋소스＋콜라）/1",ko,감사합니다 늦은 밤까지 해주셔서. 갈곳없는 늦은 밤. 홀로 빈 위장을 채워 달래는 설움은. 눈 앞에 발 둘 곳이 없어서가 아니라 삶의 아림 때문이겠지요. 잘먹었습니다.
후라이드참잘하는집-서강대점,5,5,2022년 10월 11일," ★ 5 배달 ★ 4
순살 후라이드/1",sa,역시 후참잘 답게 맛있네요 잘 먹었습니다
후라이드참잘하는집-서강대점,5,5,2022년 10월 11일," ★ 5 배달 ★ 5
반마리（순살）/1(반마리 메뉴 선택(",kk,요즘 양념에 푹 빠져서... 또 시켜먹고 말았습니다. 맛있게 잘 먹었습니다~~~
후라이드참잘하는집-서강대점,5,5,2022년 10월 10일," ★ 5 배달 ★ 5
반마리（순살）/1(반마리 메뉴 선택(후라이드),추가 선택(무 추가),추가 선택(와사비마요))",yu,좀 더 매콤해진 거 같네요 ㅎㅎ 질리지 않아서 좋아요 너무 맛있어요 너무 자주 시켜서 리뷰 남기기도 민망해요 …
후라이드참잘하는집-서강대점,5,4,2022년 10월 10일," ★ 4 배달 ★ 4
허니버터치킨（무＋소스＋콜라）/1",cx,넘넘 맛있었어요! 허니버터맛이 처음에 먹어봤는데 또 먹고 싶고 양은 2인으로 먹으면 배가 불룩할 것 같아요!
후라이드참잘하는집-서강대점,5,5,2022년 10월 9일," ★ 5 배달 ★ 5
후라이드（무＋소스＋콜라）/1",qk,아니 배달 빨리온건 좋은데 ㅋ 벨이고장나서 대문앞에 놔달라고 했는데 예상시간보다 30분일찍오셔놓고는 문자도 연락도 없이 그냥 떠나버리시면 제가 오토바이소리 듣고 혹시나하고 안나가봤으면 비에 치킨이 쫄딱 젖을 뻔 했어요 ㅋㅋㅋㅋ 보통 예상시간지나서 안온다싶으면 나가보는데 진짜 넘나 다행 ㅎㅎ 비오는데 시켜서 죄송해요 그래도 뭔가 배달이 도착했다는 티라도 내주세요 ㅋㅋ
후라이드참잘하는집-서강대점,5,5,2022년 10월 9일," ★ 5 배달 ★ 5
반반치킨（후라이드반＋",ja,배달도빠르고 맛도좋아요
후라이드참잘하는집-서강대점,5,5,2022년 10월 9일," ★ 5 배달 ★ 5
반마리（순살）/1(반마리 메뉴 선택(후라이드))",in,진짜로 넘넘 맛있어요!!!!
후라이드참잘하는집-서강대점,5,5,2022년 10월 7일," ★ 5 배달 ★ 5
반마리（순살）/1(반마리 메뉴 선택(매운",le,매주 먹는거 같아요...후
후라이드참잘하는집-서강대점,5,5,2022년 10월 3일," ★ 5 배달 ★ 5
반마리（순살）/1(반마리 메뉴 선택(후라이드),추가 선택(무 추가))",yu,하 … 정말 … 지난번에 시켰을 때 리뷰에 양이 점점 줄어드는 거 같아서 슬프다고 했더니 이번에 갑자기 양이 엄청 많아졌어요 ㅠㅠ 감동입니다 ㅠㅠ 리뷰에 귀 기울여 주셔서 감사합니다 앞으로도 일주일에 두번씩 세번씩 시켜먹을게요 ❤️
후라이드참잘하는집-서강대점,5,5,2022년 10월 2일," ★ 5 배달 ★ 5
반반치킨（후라이드반＋",lk,맛있게 잘 먹었습니다!!
후라이드참잘하는집-서강대점,5,5,2022년 10월 2일," ★ 5 배달 ★ 5
반반치킨（후라이드반＋",ba,기분 안좋을때마다 시켜먹음 기분이 좋아져요
후라이드참잘하는집-서강대점,5,5,2022년 10월 2일," ★ 5 배달 ★ 5
후참1인세트（순살） /1(후참1인 메뉴 선택(매운",ar,양념맛있어요 감튀가 치즈인줄 몰랐네요. 저한텐 조금 달았어요 그냥감튀도 됐으면 좋겠어요ㅎ 양은 2-3인분이네요..겁나많아요👍
후라이드참잘하는집-서강대점,5,5,2022년 10월 1일," ★ 5 배달 ★ 5
반마리（뼈）/1(반마리 메뉴 선택(후라이드),추가 선택(와사비마요))",ch,정말 맛있었어요♥️ 후참짱!!!!!
후라이드참잘하는집-서강대점,5,5,2022년 9월 29일," ★ 5 배달 ★ 5
후라이드（무＋소스＋콜라）/1",rl,굳굳굳 맛잇어영 ㅇㅇㅇㅇㅇ
후라이드참잘하는집-서강대점,5,5,2022년 9월 29일," ★ 5 배달 ★ 5
",hy,맛있게먹었습미당항상
후라이드참잘하는집-서강대점,5,4,2022년 9월 28일," ★ 4 배달 ★ 5
반마리（순살）/1(반마리 메뉴 선택(후라이드),추가 선택(무 추가)),와사비마요/3,마늘간장/2",yu,안녕하세요 .. 이번주에만 3번 째 시킨 거 같은데 .. 정말 너무 맛있는데 어째 양이 조금씩 점점 줄어드는 거 같아서 슬퍼여 ㅠㅠㅠㅠ
후라이드참잘하는집-서강대점,5,5,2022년 9월 28일," ★ 5 배달 ★ 5
순살반반치킨 （후라이드반＋킹트리플반）/3",ja,후라이드 맛있고 양도 만고 양념치킨 양념이 너무 많아서 좋아요
후라이드참잘하는집-서강대점,5,5,2022년 9월 28일," ★ 5 배달 ★ 5
반반치킨（후라이드반＋",yo,맛있게 잘 먹었습니다
후라이드참잘하는집-서강대점,5,5,2022년 9월 28일," ★ 5 배달 ★ 5
후라이드（무＋소스＋콜라）/1(콜라1.25L로변경(콜라1.25L로변경),사이드메뉴(허니버터핫도그 4개),추가 선택(디진다핫소스 추가))",km,간판은 거짓말을 하지 않습니다. 먹어본 후라이드 중 순위권에 들 정도로 맛있었습니다. 하도 배고파서 사진 한 장 찍고 해치웠네요.
후라이드참잘하는집-서강대점,5,5,2022년 9월 27일," ★ 5 배달 ★ 5
후라이드（무＋소스＋콜라）/1(콜라1.25L로변경(콜라1.25L로변경))",23,맛있게 잘 먹었어요
후라이드참잘하는집-서강대점,5,5,2022년 9월 26일," ★ 5 배달 ★ 1
반마리（순살）/1(반마리 메뉴 선택(킹트리플치킨),추가 선택(콜라500mL))",da,배달이 잘못돼서 너무 늦게 받았어요 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ (가게는 잘못없어요) 그래도 맛있었고 양많았어요
후라이드참잘하는집-서강대점,5,5,2022년 9월 26일," ★ 5 배달 ★ 5
반마리（순살）/1(반마리 메뉴 선택(후라이드))",yu,"이번에도 맛있게 잘 먹었습니다 3일 전에도 먹었는데 참 ,,, 왜자꾸 생각날까요"
후라이드참잘하는집-서강대점,4,5,2022년 9월 25일," ★ 5 배달 ★ 5
반마리（순살）/1(반마리 메뉴 선택(후라이드),추가 선택(치즈볼 4개))",zl,맛있게 잘 먹었습니다~!!
후라이드참잘하는집-서강대점,5,5,2022년 9월 25일," ★ 5 배달 ★ 5
반반치킨（후라이드반＋간장반）（무＋소스＋콜라）/1",ma,사진은 못 찍었지만 늘 맛있게 먹고 있습니다! 감사합니다~
후라이드참잘하는집-서강대점,5,4,2022년 9월 25일," ★ 4 배달 ★ 4
눈꽃치즈감자/1,미니핫도그（4개）/1,생맥주 1000cc/1",se,생맥이 너무 맛있어요 감자랑 핫도그도 물론요😇
후라이드참잘하는집-서강대점,5,5,2022년 9월 24일," ★ 5 배달 ★ 5
순살반반치킨 （",hu,맛있는데 몇번왔어요.
후라이드참잘하는집-서강대점,5,5,2022년 9월 24일," ★ 5 배달 ★ 5
반반치킨（후라이드반＋핫간장반）（무＋소스＋콜라）/1",by,가깝기도 하지만 언제나 20분 안에 배달되는거 가타요! 맛도 항상 같고 신뢰가는 치킨집!
후라이드참잘하는집-서강대점,5,5,2022년 9월 23일," ★ 5 배달 ★ 5
후라이드（무＋소스＋콜라）/1",ha,맛있게 잘 먹었어요.
후라이드참잘하는집-서강대점,5,5,2022년 9월 23일," ★ 5 배달 ★ 5
반마리（순살）/1(반마리 메뉴 선택(후라이드),추가 선택(무 추가),추가 선택(와사비마요)),갈릭디핑소스/1,와사비마요/2,마늘간장/1",yu,"늘 .. 맛있읍니다 ….^^ 매일 먹을 수 있는 맛 . 그래서 주 1회 - 2회 시켜먹읍니다 ,^^"
후라이드참잘하는집-서강대점,5,5,2022년 9월 22일," ★ 5 배달 ★ 5
후라이드（무＋소스＋콜라）/1",st,치킨하면 후참 매콤하니 넘 맛있어요
후라이드참잘하는집-서강대점,5,5,2022년 9월 22일," ★ 5 배달 ★ 5
후참1인세트 （뼈）/1(후참1인 메뉴 선택(후라이드))",f3,항상최고입니다 감사합니다
후라이드참잘하는집-서강대점,5,5,2022년 9월 21일," ★ 5 배달 ★ 5
반마리（순살）/1(반마리 메뉴 선택(간장치킨),추가 선택(치즈볼 4개))",ng,맛있어요 !! 🫶🫶🫶
후라이드참잘하는집-서강대점,5,5,2022년 9월 20일," ★ 5 배달 ★ 5
눈꽃치즈감자/1,미니핫도그（4개）/1,생맥주 1000cc/1",se,#식후감 서강대점 맥주도 치킨도 항상 다 맛있어요 미니핫도그는 첨 시켜봤는데 진짜 맛있습니다 감자도 양이 엄청 많다 최고
후라이드참잘하는집-서강대점,5,5,2022년 9월 19일," ★ 5 배달 ★ 5
반반치킨（후라이드반＋",so,감사합니다 잘먹었어요
후라이드참잘하는집-서강대점,5,5,2022년 9월 19일," ★ 5 배달 ★ 5
반반치킨（후라이드반＋",ya,맛있어요 자주시켜먹어요
후라이드참잘하는집-서강대점,5,5,2022년 9월 19일," ★ 5 배달 ★ 5
후참1인세트（순살） /1(후참1인 메뉴 선택(후라이드))",an,맛있게 먹었습니다~~
후라이드참잘하는집-서강대점,5,5,2022년 9월 19일," ★ 5 배달 ★ 5
반반치킨（후라이드반＋핫간장반）（무＋소스＋콜라）/1",ni,맛있게 잘 먹었습니다 ㅎㅎ
후라이드참잘하는집-서강대점,5,5,2022년 9월 18일," ★ 5 배달 ★ 5
후참1인세트（순살） /1(후참1인 메뉴 선택(후라이드))",le,요번에 감튀도 먹고싶어 세트시켰는데 감튀먹다가 배터지는 줄 알았네요 ㅋㅎㅋㅎ 매번 맛있게 잘먹고 있습니다핳
